provider,consumer
http://inaturalist.org/observations/454913,http://eol.org/pages/478753/data#data_point_17874647
http://inaturalist.org/observations/482662,http://eol.org/pages/478753/data#data_point_17874644
http://inaturalist.org/observations/490668,http://eol.org/pages/478753/data#data_point_17874519
http://inaturalist.org/observations/455073,http://eol.org/pages/478753/data#data_point_17874646
http://inaturalist.org/observations/866490,http://eol.org/pages/478753/data#data_point_17874579
http://inaturalist.org/observations/866506,http://eol.org/pages/478753/data#data_point_17874589
,http://eol.org/pages/478753/data#data_point_17814326
http://inaturalist.org/observations/894309,http://eol.org/pages/179261/data#data_point_17754887
,http://eol.org/pages/27670/data#data_point_17387276
http://biodiversity.org.au/afd/taxa/ff5398a5-264a-4f5b-992d-57c92cc07f36,http://eol.org/pages/27670/data#data_point_17469971
http://biodiversity.org.au/afd/taxa/029422de-c0a9-467c-b329-058d0149716f,http://eol.org/pages/27670/data#data_point_18071732
http://biodiversity.org.au/afd/taxa/e8c9e5d8-ad4a-47d6-8aa5-c8652e35dc00,http://eol.org/pages/27670/data#data_point_16800411
http://bioinfo.org.uk,http://eol.org/pages/27670/data#data_point_18071749
,http://eol.org/pages/27670/data#data_point_18071754
http://biodiversity.org.au/afd/taxa/1e2da5d2-a0d4-434c-abf0-90a849c4dd7a,http://eol.org/pages/29914/data#data_point_17761815
http://biodiversity.org.au/afd/taxa/21d5bbb0-854a-421d-9093-932b9fad5fb4,http://eol.org/pages/29914/data#data_point_17402082
http://biodiversity.org.au/afd/taxa/dec759f0-ab97-457c-9587-8ac184e33775,http://eol.org/pages/29914/data#data_point_17761789
http://biodiversity.org.au/afd/taxa/0fa637f1-6afd-4afd-829f-7878798ac8dd,http://eol.org/pages/29914/data#data_point_17761892
http://dx.doi.org/10.5962/bhl.title.62957,http://eol.org/pages/29914/data#data_point_17122187
,http://eol.org/pages/29914/data#data_point_17761935
http://bioinfo.org.uk,http://eol.org/pages/29914/data#data_point_17762360
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/29914/data#data_point_17727263
http://inaturalist.org/observations/636567,http://eol.org/pages/29914/data#data_point_17762225
http://inaturalist.org/observations/619646,http://eol.org/pages/29914/data#data_point_16714541
http://inaturalist.org/observations/619664,http://eol.org/pages/29914/data#data_point_17762231
http://inaturalist.org/observations/619653,http://eol.org/pages/29914/data#data_point_16697324
http://inaturalist.org/observations/605562,http://eol.org/pages/29914/data#data_point_17762056
http://inaturalist.org/observations/622534,http://eol.org/pages/29914/data#data_point_17762043
http://inaturalist.org/observations/622527,http://eol.org/pages/29914/data#data_point_17761878
http://inaturalist.org/observations/622547,http://eol.org/pages/29914/data#data_point_16600467
http://inaturalist.org/observations/509935,http://eol.org/pages/29914/data#data_point_17264383
http://inaturalist.org/observations/780479,http://eol.org/pages/29914/data#data_point_17709684
http://inaturalist.org/observations/755190,http://eol.org/pages/29914/data#data_point_17761914
http://inaturalist.org/observations/791453,http://eol.org/pages/29914/data#data_point_17179582
http://inaturalist.org/observations/1103304,http://eol.org/pages/29914/data#data_point_17762227
http://inaturalist.org/observations/1107832,http://eol.org/pages/29914/data#data_point_17424473
,http://eol.org/pages/29914/data#data_point_17491472
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/130855/data#data_point_16728572
http://inaturalist.org/observations/227878,http://eol.org/pages/130855/data#data_point_16728614
http://inaturalist.org/observations/739049,http://eol.org/pages/130855/data#data_point_16728712
http://inaturalist.org/observations/348338,http://eol.org/pages/130855/data#data_point_16728671
http://inaturalist.org/observations/288997,http://eol.org/pages/130855/data#data_point_16728588
http://inaturalist.org/observations/340755,http://eol.org/pages/130855/data#data_point_16728667
http://inaturalist.org/observations/566759,http://eol.org/pages/130855/data#data_point_16622492
http://inaturalist.org/observations/363089,http://eol.org/pages/130855/data#data_point_16728701
http://inaturalist.org/observations/367475,http://eol.org/pages/130855/data#data_point_16728510
http://inaturalist.org/observations/364398,http://eol.org/pages/130855/data#data_point_16728604
http://inaturalist.org/observations/506035,http://eol.org/pages/130855/data#data_point_16728597
http://inaturalist.org/observations/737182,http://eol.org/pages/130855/data#data_point_16728782
http://inaturalist.org/observations/380058,http://eol.org/pages/130855/data#data_point_16507456
http://inaturalist.org/observations/781910,http://eol.org/pages/130855/data#data_point_16728680
http://inaturalist.org/observations/774081,http://eol.org/pages/130855/data#data_point_16728532
http://inaturalist.org/observations/774087,http://eol.org/pages/130855/data#data_point_16728610
http://inaturalist.org/observations/771896,http://eol.org/pages/130855/data#data_point_16728727
http://inaturalist.org/observations/769120,http://eol.org/pages/130855/data#data_point_16728544
http://inaturalist.org/observations/768909,http://eol.org/pages/130855/data#data_point_16728550
http://inaturalist.org/observations/751508,http://eol.org/pages/130855/data#data_point_16574996
http://inaturalist.org/observations/766922,http://eol.org/pages/130855/data#data_point_16728686
http://inaturalist.org/observations/772362,http://eol.org/pages/130855/data#data_point_16728580
http://inaturalist.org/observations/745501,http://eol.org/pages/130855/data#data_point_16728515
http://inaturalist.org/observations/739029,http://eol.org/pages/130855/data#data_point_16728769
http://inaturalist.org/observations/726392,http://eol.org/pages/130855/data#data_point_16728646
http://inaturalist.org/observations/702464,http://eol.org/pages/130855/data#data_point_16728548
http://inaturalist.org/observations/727681,http://eol.org/pages/130855/data#data_point_16728578
http://inaturalist.org/observations/336051,http://eol.org/pages/130855/data#data_point_16728685
http://inaturalist.org/observations/816167,http://eol.org/pages/130855/data#data_point_16728541
http://inaturalist.org/observations/823877,http://eol.org/pages/130855/data#data_point_16728687
http://inaturalist.org/observations/823976,http://eol.org/pages/130855/data#data_point_16728521
http://inaturalist.org/observations/1031769,http://eol.org/pages/130855/data#data_point_16728742
,http://eol.org/pages/130855/data#data_point_16728831
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/581277/data#data_point_17809881
http://inaturalist.org/observations/1110546,http://eol.org/pages/581277/data#data_point_17809707
http://inaturalist.org/observations/349424,http://eol.org/pages/581277/data#data_point_17809883
http://inaturalist.org/observations/501696,http://eol.org/pages/581277/data#data_point_17809873
http://inaturalist.org/observations/85807,http://eol.org/pages/581277/data#data_point_17810014
http://inaturalist.org/observations/305842,http://eol.org/pages/581277/data#data_point_17810116
http://inaturalist.org/observations/514387,http://eol.org/pages/581277/data#data_point_17810055
http://inaturalist.org/observations/774087,http://eol.org/pages/581277/data#data_point_16728610
http://inaturalist.org/observations/776692,http://eol.org/pages/581277/data#data_point_17809921
http://inaturalist.org/observations/782771,http://eol.org/pages/581277/data#data_point_17329488
http://inaturalist.org/observations/790577,http://eol.org/pages/581277/data#data_point_17446223
http://inaturalist.org/observations/790596,http://eol.org/pages/581277/data#data_point_17810018
http://inaturalist.org/observations/792551,http://eol.org/pages/581277/data#data_point_16976408
http://inaturalist.org/observations/100841,http://eol.org/pages/581277/data#data_point_17809980
http://inaturalist.org/observations/312825,http://eol.org/pages/581277/data#data_point_17809968
http://inaturalist.org/observations/313708,http://eol.org/pages/581277/data#data_point_16545173
http://inaturalist.org/observations/794754,http://eol.org/pages/581277/data#data_point_17809918
http://inaturalist.org/observations/804826,http://eol.org/pages/581277/data#data_point_17229941
http://inaturalist.org/observations/805018,http://eol.org/pages/581277/data#data_point_16697939
http://inaturalist.org/observations/819546,http://eol.org/pages/581277/data#data_point_17809925
http://inaturalist.org/observations/838705,http://eol.org/pages/581277/data#data_point_16597401
http://inaturalist.org/observations/901306,http://eol.org/pages/581277/data#data_point_17809920
,http://eol.org/pages/581277/data#data_point_16608068
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/2682819/data#data_point_16740442
http://inaturalist.org/observations/710085,http://eol.org/pages/2682819/data#data_point_16741232
http://inaturalist.org/observations/461027,http://eol.org/pages/2682819/data#data_point_16740561
http://inaturalist.org/observations/370285,http://eol.org/pages/2682819/data#data_point_16741206
http://inaturalist.org/observations/237522,http://eol.org/pages/2682819/data#data_point_16741924
http://inaturalist.org/observations/459735,http://eol.org/pages/2682819/data#data_point_16741310
http://inaturalist.org/observations/362912,http://eol.org/pages/2682819/data#data_point_16741641
http://inaturalist.org/observations/462382,http://eol.org/pages/2682819/data#data_point_16741306
http://inaturalist.org/observations/675406,http://eol.org/pages/2682819/data#data_point_16741341
http://inaturalist.org/observations/411687,http://eol.org/pages/2682819/data#data_point_16741318
http://inaturalist.org/observations/590791,http://eol.org/pages/2682819/data#data_point_16740742
http://inaturalist.org/observations/622904,http://eol.org/pages/2682819/data#data_point_16741261
http://inaturalist.org/observations/622527,http://eol.org/pages/2682819/data#data_point_16740727
http://inaturalist.org/observations/683192,http://eol.org/pages/2682819/data#data_point_16740902
http://inaturalist.org/observations/346567,http://eol.org/pages/2682819/data#data_point_16740686
http://inaturalist.org/observations/339137,http://eol.org/pages/2682819/data#data_point_16741324
http://inaturalist.org/observations/88969,http://eol.org/pages/2682819/data#data_point_16740495
http://inaturalist.org/observations/312151,http://eol.org/pages/2682819/data#data_point_16741346
http://inaturalist.org/observations/786346,http://eol.org/pages/2682819/data#data_point_16575052
http://inaturalist.org/observations/833721,http://eol.org/pages/2682819/data#data_point_16740514
http://inaturalist.org/observations/896470,http://eol.org/pages/2682819/data#data_point_16740787
http://inaturalist.org/observations/901281,http://eol.org/pages/2682819/data#data_point_16740693
http://inaturalist.org/observations/911875,http://eol.org/pages/2682819/data#data_point_16740291
http://inaturalist.org/observations/1021386,http://eol.org/pages/2682819/data#data_point_16741353
http://inaturalist.org/observations/1030939,http://eol.org/pages/2682819/data#data_point_16741925
http://inaturalist.org/observations/1037750,http://eol.org/pages/2682819/data#data_point_16592669
http://inaturalist.org/observations/167532,http://eol.org/pages/2682819/data#data_point_16620588
http://inaturalist.org/observations/167540,http://eol.org/pages/2682819/data#data_point_16740973
,http://eol.org/pages/2682819/data#data_point_16741931
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/184243/data#data_point_16900935
http://inaturalist.org/observations/377568,http://eol.org/pages/184243/data#data_point_16597430
http://inaturalist.org/observations/333818,http://eol.org/pages/184243/data#data_point_16575177
http://inaturalist.org/observations/365564,http://eol.org/pages/184243/data#data_point_16597406
http://inaturalist.org/observations/771765,http://eol.org/pages/184243/data#data_point_16597454
http://inaturalist.org/observations/314796,http://eol.org/pages/184243/data#data_point_16597391
